0,0,0,"Terminar bloque de conexiones roadmap",important
0,0,0,"--Terminar Infrarojos",normal
0,0,0,"--Terminar Redes moviles",normal
0,0,0,"--Terminar NFC",normal
0,0,0,"Terminar Python",normal
0,0,0,"--Terminar los basicos de python",normal
